mode,nb_digits,e,t,custom_type,custom_count,double_count,runtime,status,setting_json,error
sig,3,11,5,"flx::floatx<11, 5>",27,12,187.797481,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 5>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,6,"flx::floatx<11, 6>",27,12,188.141076,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 6>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,7,"flx::floatx<11, 7>",27,12,189.901770,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 7>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,8,"flx::floatx<11, 8>",27,12,190.351701,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 8>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,9,"flx::floatx<11, 9>",27,12,190.751590,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 9>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,10,"flx::floatx<11, 10>",27,12,190.069153,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 10>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,11,"flx::floatx<11, 11>",27,12,192.309130,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 11>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,12,"flx::floatx<11, 12>",27,12,190.906446,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 12>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,13,"flx::floatx<11, 13>",27,12,191.766794,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 13>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,14,"flx::floatx<11, 14>",27,12,191.732240,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 14>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,15,"flx::floatx<11, 15>",27,12,190.859527,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 15>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,16,"flx::floatx<11, 16>",27,12,188.880314,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 16>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,17,"flx::floatx<11, 17>",27,12,189.280098,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 17>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,18,"flx::floatx<11, 18>",27,12,190.429708,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 18>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,19,"flx::floatx<11, 19>",27,12,190.778540,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 19>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,20,"flx::floatx<11, 20>",27,12,192.142736,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 20>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,21,"flx::floatx<11, 21>",27,12,187.669149,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 21>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,22,"flx::floatx<11, 22>",27,12,188.569124,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<11, 22>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,23,"flx::floatx<11, 23>",31,8,169.051789,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""33"", ""34""], ""flx::floatx<11, 23>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,24,"flx::floatx<11, 24>",39,0,19.895268,ok,"{""flx::floatx<11, 24>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,25,"flx::floatx<11, 25>",39,0,19.960598,ok,"{""flx::floatx<11, 25>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,26,"flx::floatx<11, 26>",39,0,19.896047,ok,"{""flx::floatx<11, 26>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,27,"flx::floatx<11, 27>",39,0,19.861603,ok,"{""flx::floatx<11, 27>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,28,"flx::floatx<11, 28>",39,0,19.931576,ok,"{""flx::floatx<11, 28>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,29,"flx::floatx<11, 29>",39,0,19.890820,ok,"{""flx::floatx<11, 29>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,30,"flx::floatx<11, 30>",39,0,19.910862,ok,"{""flx::floatx<11, 30>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,31,"flx::floatx<11, 31>",39,0,19.846531,ok,"{""flx::floatx<11, 31>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,32,"flx::floatx<11, 32>",39,0,19.800112,ok,"{""flx::floatx<11, 32>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,33,"flx::floatx<11, 33>",39,0,19.715044,ok,"{""flx::floatx<11, 33>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,34,"flx::floatx<11, 34>",39,0,19.747081,ok,"{""flx::floatx<11, 34>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,35,"flx::floatx<11, 35>",39,0,19.794509,ok,"{""flx::floatx<11, 35>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,36,"flx::floatx<11, 36>",39,0,19.950472,ok,"{""flx::floatx<11, 36>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,37,"flx::floatx<11, 37>",39,0,19.928401,ok,"{""flx::floatx<11, 37>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,38,"flx::floatx<11, 38>",39,0,20.085334,ok,"{""flx::floatx<11, 38>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,39,"flx::floatx<11, 39>",39,0,19.984720,ok,"{""flx::floatx<11, 39>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,40,"flx::floatx<11, 40>",39,0,20.009484,ok,"{""flx::floatx<11, 40>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,41,"flx::floatx<11, 41>",39,0,19.954748,ok,"{""flx::floatx<11, 41>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,42,"flx::floatx<11, 42>",39,0,19.959211,ok,"{""flx::floatx<11, 42>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,43,"flx::floatx<11, 43>",39,0,20.063603,ok,"{""flx::floatx<11, 43>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,44,"flx::floatx<11, 44>",39,0,19.802351,ok,"{""flx::floatx<11, 44>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,45,"flx::floatx<11, 45>",39,0,19.765858,ok,"{""flx::floatx<11, 45>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,46,"flx::floatx<11, 46>",39,0,19.769832,ok,"{""flx::floatx<11, 46>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,47,"flx::floatx<11, 47>",39,0,19.982345,ok,"{""flx::floatx<11, 47>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,48,"flx::floatx<11, 48>",39,0,19.873270,ok,"{""flx::floatx<11, 48>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,49,"flx::floatx<11, 49>",39,0,20.235057,ok,"{""flx::floatx<11, 49>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,50,"flx::floatx<11, 50>",39,0,20.450771,ok,"{""flx::floatx<11, 50>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,51,"flx::floatx<11, 51>",39,0,20.674542,ok,"{""flx::floatx<11, 51>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
sig,3,11,52,"flx::floatx<11, 52>",39,0,13.862664,ok,"{""flx::floatx<11, 52>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
exp,3,1,52,"flx::floatx<1, 52>",23,16,100.281708,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<1, 52>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
exp,3,2,52,"flx::floatx<2, 52>",23,16,99.863870,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<2, 52>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
exp,3,3,52,"flx::floatx<3, 52>",23,16,106.097456,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<3, 52>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
exp,3,4,52,"flx::floatx<4, 52>",23,16,106.833297,ok,"{""double"": [""18"", ""19"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34""], ""flx::floatx<4, 52>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""2"", ""28"", ""3"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
exp,3,5,52,"flx::floatx<5, 52>",39,0,14.107949,ok,"{""flx::floatx<5, 52>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
exp,3,6,52,"flx::floatx<6, 52>",39,0,14.169003,ok,"{""flx::floatx<6, 52>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
exp,3,7,52,"flx::floatx<7, 52>",39,0,14.045245,ok,"{""flx::floatx<7, 52>"": [""0"", ""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""2"", ""20"", ""21"", ""22"", ""23"", ""24"", ""25"", ""26"", ""27"", ""28"", ""29"", ""3"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""38"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]}",
