mode,nb_digits,e,t,custom_type,custom_count,double_count,runtime,status,setting_json,error
sig,2,11,41,"flx::floatx<11, 41>",7,8,101.389143,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 41>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,2,11,42,"flx::floatx<11, 42>",7,8,101.728587,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 42>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,2,11,43,"flx::floatx<11, 43>",7,8,101.751627,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 43>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,2,11,44,"flx::floatx<11, 44>",7,8,101.361652,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 44>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,2,11,45,"flx::floatx<11, 45>",7,8,101.779854,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 45>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,2,11,46,"flx::floatx<11, 46>",7,8,101.388738,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 46>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,2,11,47,"flx::floatx<11, 47>",7,8,101.138113,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 47>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,2,11,48,"flx::floatx<11, 48>",7,8,101.317765,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 48>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,2,11,49,"flx::floatx<11, 49>",7,8,102.019432,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 49>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,2,11,50,"flx::floatx<11, 50>",7,8,101.262470,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 50>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,2,11,51,"flx::floatx<11, 51>",7,8,101.157681,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 51>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,2,11,52,"flx::floatx<11, 52>",7,8,101.112699,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,2,1,52,"flx::floatx<1, 52>",7,8,101.993999,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<1, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,2,2,52,"flx::floatx<2, 52>",7,8,101.529561,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<2, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,2,3,52,"flx::floatx<3, 52>",7,8,101.608378,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<3, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,2,4,52,"flx::floatx<4, 52>",7,8,101.528391,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<4, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,2,5,52,"flx::floatx<5, 52>",7,8,105.909883,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<5, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,2,6,52,"flx::floatx<6, 52>",7,8,101.310881,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<6, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,2,7,52,"flx::floatx<7, 52>",7,8,101.606272,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<7, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,2,8,52,"flx::floatx<8, 52>",7,8,101.296988,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<8, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,2,9,52,"flx::floatx<9, 52>",7,8,101.041520,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<9, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,2,10,52,"flx::floatx<10, 52>",7,8,101.650486,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<10, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,2,11,52,"flx::floatx<11, 52>",7,8,103.796471,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,1,"flx::floatx<11, 1>",3,12,114.576074,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 1>"": [""6"", ""7"", ""8""]}",
sig,3,11,2,"flx::floatx<11, 2>",3,12,112.691846,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 2>"": [""6"", ""7"", ""8""]}",
sig,3,11,3,"flx::floatx<11, 3>",3,12,112.222506,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 3>"": [""6"", ""7"", ""8""]}",
sig,3,11,4,"flx::floatx<11, 4>",3,12,112.471428,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 4>"": [""6"", ""7"", ""8""]}",
sig,3,11,5,"flx::floatx<11, 5>",3,12,111.994167,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 5>"": [""6"", ""7"", ""8""]}",
sig,3,11,6,"flx::floatx<11, 6>",3,12,112.515987,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 6>"": [""6"", ""7"", ""8""]}",
sig,3,11,7,"flx::floatx<11, 7>",4,11,109.448355,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 7>"": [""4"", ""6"", ""7"", ""8""]}",
sig,3,11,8,"flx::floatx<11, 8>",5,10,107.087579,ok,"{""double"": [""0"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 8>"": [""1"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,9,"flx::floatx<11, 9>",5,10,107.336774,ok,"{""double"": [""0"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 9>"": [""1"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,10,"flx::floatx<11, 10>",7,8,101.992114,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 10>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,11,"flx::floatx<11, 11>",7,8,102.551378,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 11>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,12,"flx::floatx<11, 12>",7,8,102.182675,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 12>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,13,"flx::floatx<11, 13>",7,8,101.818796,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 13>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,14,"flx::floatx<11, 14>",7,8,102.105223,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 14>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,15,"flx::floatx<11, 15>",7,8,100.944668,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 15>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,16,"flx::floatx<11, 16>",7,8,101.834607,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 16>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,17,"flx::floatx<11, 17>",7,8,101.336661,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 17>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,18,"flx::floatx<11, 18>",7,8,104.329649,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 18>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,19,"flx::floatx<11, 19>",7,8,105.177289,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 19>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,20,"flx::floatx<11, 20>",7,8,105.461397,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 20>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,21,"flx::floatx<11, 21>",7,8,106.413099,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 21>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,22,"flx::floatx<11, 22>",7,8,106.955096,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 22>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,23,"flx::floatx<11, 23>",7,8,106.190039,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 23>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,24,"flx::floatx<11, 24>",7,8,107.210955,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 24>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,25,"flx::floatx<11, 25>",7,8,106.567831,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 25>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,26,"flx::floatx<11, 26>",7,8,106.547923,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 26>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,27,"flx::floatx<11, 27>",7,8,106.712031,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 27>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,28,"flx::floatx<11, 28>",7,8,107.013644,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 28>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,29,"flx::floatx<11, 29>",7,8,107.649580,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 29>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,30,"flx::floatx<11, 30>",7,8,106.629273,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 30>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,31,"flx::floatx<11, 31>",7,8,105.802630,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 31>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,32,"flx::floatx<11, 32>",7,8,105.504208,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 32>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,33,"flx::floatx<11, 33>",7,8,104.763307,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 33>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,34,"flx::floatx<11, 34>",7,8,106.093956,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 34>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,35,"flx::floatx<11, 35>",7,8,104.758138,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 35>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,36,"flx::floatx<11, 36>",7,8,105.422284,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 36>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,37,"flx::floatx<11, 37>",7,8,105.789316,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 37>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,38,"flx::floatx<11, 38>",7,8,106.428625,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 38>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,39,"flx::floatx<11, 39>",7,8,106.510406,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 39>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,40,"flx::floatx<11, 40>",7,8,106.808805,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 40>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,41,"flx::floatx<11, 41>",7,8,105.758827,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 41>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,42,"flx::floatx<11, 42>",7,8,105.270134,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 42>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,43,"flx::floatx<11, 43>",7,8,105.054322,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 43>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,44,"flx::floatx<11, 44>",7,8,105.342624,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 44>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,45,"flx::floatx<11, 45>",7,8,105.572444,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 45>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,46,"flx::floatx<11, 46>",7,8,105.666274,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 46>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,47,"flx::floatx<11, 47>",7,8,106.034774,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 47>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,48,"flx::floatx<11, 48>",7,8,104.838834,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 48>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,49,"flx::floatx<11, 49>",7,8,104.658494,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 49>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,50,"flx::floatx<11, 50>",7,8,105.377233,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 50>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,51,"flx::floatx<11, 51>",7,8,105.292289,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 51>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,3,11,52,"flx::floatx<11, 52>",7,8,105.469016,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,3,1,52,"flx::floatx<1, 52>",7,8,105.678170,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<1, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,3,2,52,"flx::floatx<2, 52>",7,8,105.968645,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<2, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,3,3,52,"flx::floatx<3, 52>",7,8,105.975868,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<3, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,3,4,52,"flx::floatx<4, 52>",7,8,105.553703,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<4, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,3,5,52,"flx::floatx<5, 52>",7,8,105.354092,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<5, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,3,6,52,"flx::floatx<6, 52>",7,8,106.305776,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<6, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,3,7,52,"flx::floatx<7, 52>",7,8,104.773621,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<7, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,3,8,52,"flx::floatx<8, 52>",7,8,105.515234,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<8, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,3,9,52,"flx::floatx<9, 52>",7,8,106.668240,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<9, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,3,10,52,"flx::floatx<10, 52>",7,8,105.154858,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<10, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
exp,3,11,52,"flx::floatx<11, 52>",7,8,106.274201,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 52>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,4,11,1,"flx::floatx<11, 1>",3,12,116.027396,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 1>"": [""6"", ""7"", ""8""]}",
sig,4,11,2,"flx::floatx<11, 2>",3,12,116.112941,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 2>"": [""6"", ""7"", ""8""]}",
sig,4,11,3,"flx::floatx<11, 3>",3,12,116.388653,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 3>"": [""6"", ""7"", ""8""]}",
sig,4,11,4,"flx::floatx<11, 4>",3,12,116.858745,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 4>"": [""6"", ""7"", ""8""]}",
sig,4,11,5,"flx::floatx<11, 5>",3,12,116.454033,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 5>"": [""6"", ""7"", ""8""]}",
sig,4,11,6,"flx::floatx<11, 6>",3,12,117.008389,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 6>"": [""6"", ""7"", ""8""]}",
sig,4,11,7,"flx::floatx<11, 7>",3,12,117.041284,ok,"{""double"": [""0"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 7>"": [""6"", ""7"", ""8""]}",
sig,4,11,8,"flx::floatx<11, 8>",4,11,113.380210,ok,"{""double"": [""0"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 8>"": [""1"", ""6"", ""7"", ""8""]}",
sig,4,11,9,"flx::floatx<11, 9>",5,10,110.842917,ok,"{""double"": [""0"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 9>"": [""1"", ""4"", ""6"", ""7"", ""8""]}",
sig,4,11,10,"flx::floatx<11, 10>",6,9,108.559670,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 10>"": [""0"", ""1"", ""3"", ""6"", ""7"", ""8""]}",
sig,4,11,11,"flx::floatx<11, 11>",6,9,107.434181,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 11>"": [""0"", ""1"", ""3"", ""6"", ""7"", ""8""]}",
sig,4,11,12,"flx::floatx<11, 12>",6,9,107.917166,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 12>"": [""0"", ""1"", ""3"", ""6"", ""7"", ""8""]}",
sig,4,11,13,"flx::floatx<11, 13>",6,9,109.458039,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 13>"": [""0"", ""1"", ""3"", ""6"", ""7"", ""8""]}",
sig,4,11,14,"flx::floatx<11, 14>",7,8,106.295787,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 14>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,4,11,15,"flx::floatx<11, 15>",7,8,105.257802,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 15>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,4,11,16,"flx::floatx<11, 16>",7,8,105.637958,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 16>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
sig,4,11,17,"flx::floatx<11, 17>",7,8,105.815997,ok,"{""double"": [""1"", ""2"", ""2"", ""3"", ""4"", ""5"", ""5"", ""6""], ""flx::floatx<11, 17>"": [""0"", ""1"", ""3"", ""4"", ""6"", ""7"", ""8""]}",
